infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,420 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,42 INDIAN RD
PARK PROHIBITED TIME NO PERMIT,30,426 BRUNSWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,LENNOX ST
PARK PROHIBITED TIME NO PERMIT,30,96 MERRICK ST
PARK PROHIBITED TIME NO PERMIT,30,109 BERNARD AVE
PARK PROHIBITED TIME NO PERMIT,30,LENNOX ST
PARK PROHIBITED TIME NO PERMIT,30,130 SACKVILLE ST
PARK PROHIBITED TIME NO PERMIT,30,125 LENNOX ST
PARK PROHIBITED TIME NO PERMIT,30,24 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,112 SACKVILLE ST
PARK PROHIBITED TIME NO PERMIT,30,509 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,19 OTTAWA ST
PARK PROHIBITED TIME NO PERMIT,30,94 SACKVILLE ST
PARK PROHIBITED TIME NO PERMIT,30,431 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,OTTAWA ST
PARK PROHIBITED TIME NO PERMIT,30,405 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,BRIGHT ST
PARK PROHIBITED TIME NO PERMIT,30,133 DEFOREST RD
PARK PROHIBITED TIME NO PERMIT,30,35 BRIGHT ST
PARK PROHIBITED TIME NO PERMIT,30,262 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,2 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,52 SUMACH ST
PARK PROHIBITED TIME NO PERMIT,30,23 DEFOREST RD
PARK PROHIBITED TIME NO PERMIT,30,60 SUMACH ST
PARK PROHIBITED TIME NO PERMIT,30,231 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,235 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,283 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,253 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,283 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,325 HOWLAND AVE
PARK PROHIBITED TIME NO PERMIT,30,343 HOWLAND AVE
PARK PROHIBITED TIME NO PERMIT,30,45 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,115 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,30 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,144 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,144 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,122 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,169 PAPE AVE
PARK PROHIBITED TIME NO PERMIT,30,148 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,MOLSON ST
PARK PROHIBITED TIME NO PERMIT,30,18 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,183 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,29 LOUVAIN AVE
PARK PROHIBITED TIME NO PERMIT,30,183 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,101 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,183 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,183 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,15 BRIGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,22 BOWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,11 BRIGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,139 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,143 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,143 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,39 BOWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,119 MACPHERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,143 PEARSON AVE
PARK PROHIBITED TIME NO PERMIT,30,107 MARION ST
PARK PROHIBITED TIME NO PERMIT,30,127 MARION ST
PARK PROHIBITED TIME NO PERMIT,30,64 WESTMORELAND AVE
PARK PROHIBITED TIME NO PERMIT,30,14 MACHELLS AVE
PARK PROHIBITED TIME NO PERMIT,30,610 GALLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,53 SALEM AVE
PARK PROHIBITED TIME NO PERMIT,30,125 GALLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,125 GALLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,47 DOUGLAS AVE
PARK PROHIBITED TIME NO PERMIT,30,125 GALLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,70 GLENGARRY AVE
PARK PROHIBITED TIME NO PERMIT,30,441 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,7 PRINCESS ST
PARK PROHIBITED TIME NO PERMIT,30,13 PRINCESS ST
PARK PROHIBITED TIME NO PERMIT,30,2 COOPER ST
PARK PROHIBITED TIME NO PERMIT,30,FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,6 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,65 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,55 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,63 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,65 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,159 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,153 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,137 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,131 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,129 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,10 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,8 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,6 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,4 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,26 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,73 TRANBY AVE
PARK PROHIBITED TIME NO PERMIT,30,80 LYNN WILLIAMS ST
PARK PROHIBITED TIME NO PERMIT,30,29 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,11 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,69 LYNN WILLIAMS ST
PARK PROHIBITED TIME NO PERMIT,30,103 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,25 ST MARY ST
PARK PROHIBITED TIME NO PERMIT,30,31 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,31 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,31 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,21 ST JOSEPH ST
PARK PROHIBITED TIME NO PERMIT,30,51 MADISON AVE
PARK PROHIBITED TIME NO PERMIT,30,21 SCOLLARD ST
PARK PROHIBITED TIME NO PERMIT,30,21 SCOLLARD ST
PARK PROHIBITED TIME NO PERMIT,30,9 BORDEN ST
PARK PROHIBITED TIME NO PERMIT,30,17 BORDEN ST
PARK PROHIBITED TIME NO PERMIT,30,69 HAZELTON AVE
PARK PROHIBITED TIME NO PERMIT,30,33 BORDEN ST
PARK PROHIBITED TIME NO PERMIT,30,1 HANSON ST
PARK PROHIBITED TIME NO PERMIT,30,191 MEDLAND CRES
PARK PROHIBITED TIME NO PERMIT,30,132 LAMB AVE
PARK PROHIBITED TIME NO PERMIT,30,191 MEDLAND CRES
PARK PROHIBITED TIME NO PERMIT,30,135 LAMB AVE
PARK PROHIBITED TIME NO PERMIT,30,5 LUTTRELL AVE
PARK PROHIBITED TIME NO PERMIT,30,153 STANLEY GREENE BLVD
PARK PROHIBITED TIME NO PERMIT,30,56 ST HUBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,3 LUTTRELL AVE
PARK PROHIBITED TIME NO PERMIT,30,7 MOUNTJOY AVE
PARK PROHIBITED TIME NO PERMIT,30,107 FREDERICK TISDALE CRCL
PARK PROHIBITED TIME NO PERMIT,30,45 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,111 LIPPINCOTT ST
PARK PROHIBITED TIME NO PERMIT,30,32 NORTHUMBERLAND ST
PARK PROHIBITED TIME NO PERMIT,30,30 NORTHUMBERLAND ST
PARK PROHIBITED TIME NO PERMIT,30,99 MOUNTJOY AVE
PARK PROHIBITED TIME NO PERMIT,30,45 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,29 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,13 THOMAS MULHOLLAND DR
PARK PROHIBITED TIME NO PERMIT,30,383 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,297 OSLER ST
PARK PROHIBITED TIME NO PERMIT,30,128 MOUNTJOY AVE
PARK PROHIBITED TIME NO PERMIT,30,123 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,407 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,MARMOT ST
PARK PROHIBITED TIME NO PERMIT,30,421 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,423 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,51 KENSINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,580 WELLINGTON ST W
PARK PROHIBITED TIME NO PERMIT,30,98 LEUTY AVE
PARK PROHIBITED TIME NO PERMIT,30,147 STANLEY GREENE BLVD
PARK PROHIBITED TIME NO PERMIT,30,80 LEUTY AVE
PARK PROHIBITED TIME NO PERMIT,30,149 PARKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,469 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,20 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,20 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,110 CHARLES ST E
PARK PROHIBITED TIME NO PERMIT,30,32 LEUTY AVE
PARK PROHIBITED TIME NO PERMIT,30,110 CHARLES ST E
PARK PROHIBITED TIME NO PERMIT,30,571 CONCORD AVE
PARK PROHIBITED TIME NO PERMIT,30,20 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,455 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,433 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,20 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,419 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,291 KEEWATIN AVE
PARK PROHIBITED TIME NO PERMIT,30,GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,283 KEEWATIN AVE
PARK PROHIBITED TIME NO PERMIT,30,395 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,20 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,381 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,158 GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,375 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,371 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,146 GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,45 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,351 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,343 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,77 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,333 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,GRENADIER RD
PARK PROHIBITED TIME NO PERMIT,30,89 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,521 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,89 ORCHARD VIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,72 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,521 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,25 WEST LYNN AVE
PARK PROHIBITED TIME NO PERMIT,30,72 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,SHANLY ST
PARK PROHIBITED TIME NO PERMIT,30,SHANLY ST
PARK PROHIBITED TIME NO PERMIT,30,253 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,150 HIGHBOURNE RD
PARK PROHIBITED TIME NO PERMIT,30,11 ROSEHEATH AVE
PARK PROHIBITED TIME NO PERMIT,30,100 GAMBLE AVE
PARK PROHIBITED TIME NO PERMIT,30,176 HIGHBOURNE RD
PARK PROHIBITED TIME NO PERMIT,30,84 MERRILL AVE E
PARK PROHIBITED TIME NO PERMIT,30,1145 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,164 HIGHBOURNE RD
PARK PROHIBITED TIME NO PERMIT,30,1145 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,89 MOBERLY AVE
PARK PROHIBITED TIME NO PERMIT,30,21 MENDEL AVE
PARK PROHIBITED TIME NO PERMIT,30,28 BRAEMAR AVE
PARK PROHIBITED TIME NO PERMIT,30,6 BATER AVE
PARK PROHIBITED TIME NO PERMIT,30,6 BATER AVE
PARK PROHIBITED TIME NO PERMIT,30,17 MENDEL AVE
PARK PROHIBITED TIME NO PERMIT,30,118 BRAEMAR AVE
PARK PROHIBITED TIME NO PERMIT,30,29 BATER AVE
PARK PROHIBITED TIME NO PERMIT,30,28 BATER AVE
PARK PROHIBITED TIME NO PERMIT,30,87 FLOYD AVE
PARK PROHIBITED TIME NO PERMIT,30,ALFRESCO LWN
PARK PROHIBITED TIME NO PERMIT,30,ALFRESCO LWN
PARK PROHIBITED TIME NO PERMIT,30,99 PRINGDALE GARDENS CRCL
PARK PROHIBITED TIME NO PERMIT,30,1100 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,1100 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,107 PRINGDALE GARDENS CRCL
PARK PROHIBITED TIME NO PERMIT,30,99 SARAH ASHBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,50 WINEVA AVE
PARK PROHIBITED TIME NO PERMIT,30,31 SARAH ASHBRIDGE AVE
PARK PROHIBITED TIME NO PERMIT,30,120 BOARDWALK DR
PARK PROHIBITED TIME NO PERMIT,30,70 WINEVA AVE
PARK PROHIBITED TIME NO PERMIT,30,72 WINEVA AVE
PARK PROHIBITED TIME NO PERMIT,30,38 BROOKMOUNT RD
PARK PROHIBITED TIME NO PERMIT,30,2 HAMBLY AVE
PARK PROHIBITED TIME NO PERMIT,30,43 RAINSFORD RD
PARK PROHIBITED TIME NO PERMIT,30,LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,19 HAMBLY AVE
PARK PROHIBITED TIME NO PERMIT,30,1852 QUEEN ST E
PARK PROHIBITED TIME NO PERMIT,30,1120 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,39 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,39 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,1120 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,33 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,HAMBLY AVE
PARK PROHIBITED TIME NO PERMIT,30,1120 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,515 ROSEWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,1120 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,515 ROSEWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,58 STEWART ST
PARK PROHIBITED TIME NO PERMIT,30,58 STEWART ST
PARK PROHIBITED TIME NO PERMIT,30,ENDERBY RD
PARK PROHIBITED TIME NO PERMIT,30,32 ENDERBY RD
PARK PROHIBITED TIME NO PERMIT,30,42 ENDERBY RD
PARK PROHIBITED TIME NO PERMIT,30,32 STEWART ST
PARK PROHIBITED TIME NO PERMIT,30,32 STEWART ST
PARK PROHIBITED TIME NO PERMIT,30,67 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,32 STEWART ST
PARK PROHIBITED TIME NO PERMIT,30,34 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,20 STEWART ST
PARK PROHIBITED TIME NO PERMIT,30,54 WALPOLE AVE
PARK PROHIBITED TIME NO PERMIT,30,27 GLENSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,73 KIMBERLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,123 EASTWOOD RD
PARK PROHIBITED TIME NO PERMIT,30,KIMBERLEY AVE
PARK PROHIBITED TIME NO PERMIT,30,84 LARCHMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,94 LARCHMOUNT AVE
PARK PROHIBITED TIME NO PERMIT,30,24 MANCHESTER AVE
PARK PROHIBITED TIME NO PERMIT,30,22 MANCHESTER AVE
PARK PROHIBITED TIME NO PERMIT,30,101 MEMORIAL PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,68 KIMBOURNE AVE
PARK PROHIBITED TIME NO PERMIT,30,55 MORTON RD
PARK PROHIBITED TIME NO PERMIT,30,46 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,620 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,74 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,620 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,758 GLADSTONE AVE
PARK PROHIBITED TIME NO PERMIT,30,3 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,614 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,3 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,10 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,614 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,604 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,152 HALLAM ST
PARK PROHIBITED TIME NO PERMIT,30,26 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,135 SILVERTHORN AVE
PARK PROHIBITED TIME NO PERMIT,30,564 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,564 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,100 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,564 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,100 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,118 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,122 SWANWICK AVE
PARK PROHIBITED TIME NO PERMIT,30,14 YARMOUTH RD
PARK PROHIBITED TIME NO PERMIT,30,489 CLINTON ST
PARK PROHIBITED TIME NO PERMIT,30,ST LAWRENCE ST
PARK PROHIBITED TIME NO PERMIT,30,26 FOLLIS AVE
PARK PROHIBITED TIME NO PERMIT,30,1 VANCOUVER AVE
PARK PROHIBITED TIME NO PERMIT,30,38 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,752 BALLIOL ST
PARK PROHIBITED TIME NO PERMIT,30,82 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,5 SELBY ST
PARK PROHIBITED TIME NO PERMIT,30,96 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,136 MULOCK AVE
PARK PROHIBITED TIME NO PERMIT,30,16 WINONA DR
PARK PROHIBITED TIME NO PERMIT,30,7 BRIGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,262 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,17 BRIGHTON AVE
PARK PROHIBITED TIME NO PERMIT,30,1 SELBY ST
PARK PROHIBITED TIME NO PERMIT,30,220 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,244 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,228 ASHWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,41 EARL ST
PARK PROHIBITED TIME NO PERMIT,30,355 BALLIOL ST
PARK PROHIBITED TIME NO PERMIT,30,111 WALNUT AVE
PARK PROHIBITED TIME NO PERMIT,30,229 ASHWORTH AVE
PARK PROHIBITED TIME NO PERMIT,30,143 PAPE AVE
PARK PROHIBITED TIME NO PERMIT,30,GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,54 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,274 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,32 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,31 DUNBAR RD
PARK PROHIBITED TIME NO PERMIT,30,139 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,207 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,206 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,104 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,104 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,48 BALMORAL AVE
PARK PROHIBITED TIME NO PERMIT,30,104 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,117 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,97 BEATRICE ST
PARK PROHIBITED TIME NO PERMIT,30,93 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,270 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,OTTAWA ST
PARK PROHIBITED TIME NO PERMIT,30,8 KINTYRE AVE
PARK PROHIBITED TIME NO PERMIT,30,12 KINTYRE AVE
PARK PROHIBITED TIME NO PERMIT,30,12 KINTYRE AVE
PARK PROHIBITED TIME NO PERMIT,30,76 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,50 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,39 GRANT ST
PARK PROHIBITED TIME NO PERMIT,30,19 GRANT ST
PARK PROHIBITED TIME NO PERMIT,30,22 SAULTER ST
PARK PROHIBITED TIME NO PERMIT,30,34 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,34 GLENDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,29 GANGE AVE
PARK PROHIBITED TIME NO PERMIT,30,42 BIRCH AVE
PARK PROHIBITED TIME NO PERMIT,30,200 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,11 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,37 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,5 MC GEE ST
PARK PROHIBITED TIME NO PERMIT,30,55 HUNTLEY ST
PARK PROHIBITED TIME NO PERMIT,30,MOLSON ST
PARK PROHIBITED TIME NO PERMIT,30,28 ROXBOROUGH ST W
PARK PROHIBITED TIME NO PERMIT,30,72 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,SCADDING AVE
PARK PROHIBITED TIME NO PERMIT,30,VICTORIA ST
PARK PROHIBITED TIME NO PERMIT,30,50 RUSSELL ST
PARK PROHIBITED TIME NO PERMIT,30,55 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,37 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,SCADDING AVE
PARK PROHIBITED TIME NO PERMIT,30,30 HAHN PL
PARK PROHIBITED TIME NO PERMIT,30,30 HAHN PL
PARK PROHIBITED TIME NO PERMIT,30,107 LONGBOAT AVE
PARK PROHIBITED TIME NO PERMIT,30,77 LONGBOAT AVE
PARK PROHIBITED TIME NO PERMIT,30,33 LONGBOAT AVE
PARK PROHIBITED TIME NO PERMIT,30,19 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,95 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,87 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,87 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,175 MARION ST
PARK PROHIBITED TIME NO PERMIT,30,SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,95 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,89 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,169 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,163 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,118 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,89 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,68 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,139 PORTLAND ST
PARK PROHIBITED TIME NO PERMIT,30,25 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,9 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,50 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,132 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,144 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,152 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,160 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,487 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,274 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,270 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,446 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,448 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,130 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,PATON RD
PARK PROHIBITED TIME NO PERMIT,30,97 PEMBROKE ST
PARK PROHIBITED TIME NO PERMIT,30,50 LYNN WILLIAMS ST
PARK PROHIBITED TIME NO PERMIT,30,50 LYNN WILLIAMS ST
PARK PROHIBITED TIME NO PERMIT,30,29 TRANBY AVE
PARK PROHIBITED TIME NO PERMIT,30,100 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,89 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,146 SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,236 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,293 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,275 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,273 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,85 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,85 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,131 LONGBOAT AVE
PARK PROHIBITED TIME NO PERMIT,30,111 LONGBOAT AVE
PARK PROHIBITED TIME NO PERMIT,30,65 SCADDING AVE
PARK PROHIBITED TIME NO PERMIT,30,29 GLOUCESTER ST
PARK PROHIBITED TIME NO PERMIT,30,23 GLOUCESTER ST
PARK PROHIBITED TIME NO PERMIT,30,103 PEMBROKE ST
